evaluation_split,ontology,model,input_modality,bin_type,bin,metric,examples_audit,audit_status,seed_replicates,mean,sd,median,minimum,maximum
test,molecular_function,Hybrid,full,ic,<2_bits,Macro_AUROC,100,ok,5,0.3205632411067193,0.22854430811593104,0.1730895915678524,0.1578310276679841,0.6649209486166009
test,molecular_function,Hybrid,full,ic,<2_bits,Macro_Fmax,100,ok,5,0.4432395845283953,0.046737756268885856,0.4194679156917341,0.4095179381066107,0.5203175232170107
test,molecular_function,Hybrid,full,ic,<2_bits,Micro_AUPRC,100,ok,5,0.17315089891869395,0.13237507861704814,0.1830966911579491,0.038118299913566,0.3717965772188744
test,molecular_function,Hybrid,full,ic,<2_bits,Micro_AUROC,100,ok,5,0.816735603959567,0.01843199430715334,0.8217188904765088,0.7881999654500028,0.8359006725066367
test,molecular_function,Hybrid,full,ic,<2_bits,Micro_Fmax,100,ok,5,0.33915866199915906,0.16809099857455317,0.4136858475423299,0.1218993621258957,0.5119705340204946
test,molecular_function,Hybrid,full,ic,<2_bits,Smin,100,ok,5,1.9939403920891494,0.2623101310441616,1.879845585355484,1.7388201138766928,2.3448555229772365
test,molecular_function,Hybrid,full,ic,>=6_bits,Macro_AUPRC,351,ok,5,0.3703363393564946,0.018403833567104594,0.3745082286739135,0.3417264861537818,0.3923837721791969
test,molecular_function,Hybrid,full,ic,>=6_bits,Macro_AUROC,351,ok,5,0.7195591335336917,0.017236028859307532,0.7122472826314933,0.7012988539526834,0.7404939353122769
test,molecular_function,Hybrid,full,ic,>=6_bits,Macro_Fmax,351,ok,5,0.45152935006996076,0.013597160478605373,0.4563220766072121,0.431628604389242,0.4676683173706429
test,molecular_function,Hybrid,full,ic,>=6_bits,Micro_AUPRC,351,ok,5,0.38738390868193057,0.034575635960863174,0.3784130500245696,0.353338915108364,0.4429140369692289
test,molecular_function,Hybrid,full,ic,>=6_bits,Micro_AUROC,351,ok,5,0.8067905997391325,0.03387344265814356,0.8134186991267421,0.7609537512599833,0.8476716506223928
test,molecular_function,Hybrid,full,ic,>=6_bits,Micro_Fmax,351,ok,5,0.500780744764431,0.04195985348129064,0.5029121296032583,0.4593400117382333,0.5671526254180047
test,molecular_function,Hybrid,full,ic,>=6_bits,Smin,351,ok,5,34.0504629113867,1.399214039808328,34.30982675967706,32.11350544371115,35.89949864582209
test,molecular_function,Hybrid,full,ic,no_positive_terms,Macro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,ic,no_positive_terms,Macro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,ic,no_positive_terms,Macro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,ic,no_positive_terms,Micro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,ic,no_positive_terms,Micro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,ic,no_positive_terms,Micro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,ic,no_positive_terms,Smin,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.8532618008135323,0.018730548148256546,0.853328719646962,0.8297938178804509,0.8779974511308317
test,molecular_function,Hybrid,seq_only,homology,30-40%,Macro_AUROC,80,ok,5,0.882307660149847,0.010048159630848867,0.8829059367541336,0.8681171501503293,0.8942646012206249
test,molecular_function,Hybrid,seq_only,homology,30-40%,Macro_Fmax,80,ok,5,0.880948842051915,0.018700782628667482,0.8881685949209579,0.8527878712658451,0.8999308942457097
test,molecular_function,Hybrid,seq_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.8096340262665551,0.03133508531832065,0.8226889263383061,0.7645029063412085,0.842807806246144
test,molecular_function,Hybrid,seq_only,homology,30-40%,Micro_AUROC,80,ok,5,0.942659716828898,0.0020012770368306077,0.9421746265665832,0.9408799414039404,0.9459608273705687
test,molecular_function,Hybrid,seq_only,homology,30-40%,Micro_Fmax,80,ok,5,0.8227444548775618,0.02041624699648784,0.8263395738687774,0.7959731543124228,0.8435504469488991
test,molecular_function,Hybrid,seq_only,homology,30-40%,Smin,80,ok,5,25.64693092883211,2.799975057986876,24.677018247336232,23.34476309483881,30.005644411013044
test,molecular_function,Hybrid,seq_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.9158333333333333,0.0768333032055858,0.8597222222222222,0.8597222222222222,1.0
test,molecular_function,Hybrid,seq_only,homology,40-60%,Macro_AUROC,5,low support,2,1.0,0.0,1.0,1.0,1.0
test,molecular_function,Hybrid,seq_only,homology,40-60%,Macro_Fmax,5,low support,5,0.9777777777279013,0.020286020648226714,0.9629629629131689,0.9629629629131689,0.99999999995
test,molecular_function,Hybrid,seq_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.6822388784697679,0.01434044846214837,0.6846504387273138,0.6674334916582654,0.700622941596063
test,molecular_function,Hybrid,seq_only,homology,40-60%,Micro_AUROC,5,low support,5,0.7326725123903927,0.010137231603780853,0.7322858232122433,0.7178939055606993,0.746419040357279
test,molecular_function,Hybrid,seq_only,homology,40-60%,Micro_Fmax,5,low support,5,0.7684980236675258,0.029292911185270137,0.7826086956045369,0.7272727272264462,0.79999999995072
test,molecular_function,Hybrid,seq_only,homology,40-60%,Smin,5,low support,5,0.48851628303527833,0.27167894363682366,0.3414668083190918,0.2025972843170166,0.8103891372680664
test,molecular_function,Hybrid,seq_only,homology,<30%,Macro_AUPRC,26,ok,5,0.8333094814004814,0.06609142715597328,0.8435044620901907,0.7381974550085209,0.9224095123811328
test,molecular_function,Hybrid,seq_only,homology,<30%,Macro_AUROC,26,ok,5,0.8367465504720407,0.04978132727974325,0.8333333333333334,0.7926652142338416,0.9183006535947712
test,molecular_function,Hybrid,seq_only,homology,<30%,Macro_Fmax,26,ok,5,0.9127979541652458,0.03100704402179889,0.9151339887699824,0.8722797266780747,0.958241758192628
test,molecular_function,Hybrid,seq_only,homology,<30%,Micro_AUPRC,26,ok,5,0.1169079872200806,0.04896033267502022,0.1321224031397972,0.0521155380545251,0.1620321156725279
test,molecular_function,Hybrid,seq_only,homology,<30%,Micro_AUROC,26,ok,5,0.8360956424107424,0.04359332651000615,0.8597938291534024,0.7669701663254785,0.8682508244128407
test,molecular_function,Hybrid,seq_only,homology,<30%,Micro_Fmax,26,ok,5,0.28150065840490346,0.09565880603086817,0.332563510343058,0.1590720795088364,0.365019011360089
test,molecular_function,Hybrid,seq_only,homology,<30%,Smin,26,ok,5,32.58574445935189,0.7066152861672649,32.83376961144107,31.82469598146585,33.34197476018827
test,molecular_function,Hybrid,seq_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.9823306398361765,0.02419563106960277,1.0,0.9555375607232796,1.0
test,molecular_function,Hybrid,seq_only,homology,>=60%,Macro_AUROC,31,ok,5,0.9400000000000001,0.08215838362577493,1.0,0.85,1.0
test,molecular_function,Hybrid,seq_only,homology,>=60%,Macro_Fmax,31,ok,5,0.9963636363136462,0.004979295977306166,0.99999999995,0.9909090908591156,0.99999999995
test,molecular_function,Hybrid,seq_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.21225406761709587,0.11450422235281395,0.1709658438554067,0.0948161387487076,0.3871994151376042
test,molecular_function,Hybrid,seq_only,homology,>=60%,Micro_AUROC,31,ok,5,0.956919077406835,0.04396028055017632,0.9698466553138524,0.889596356207051,0.993589348455896
test,molecular_function,Hybrid,seq_only,homology,>=60%,Micro_Fmax,31,ok,5,0.40956269784930444,0.08450128676666312,0.389999999951445,0.3037037036611221,0.518518518475937
test,molecular_function,Hybrid,seq_only,homology,>=60%,Smin,31,ok,5,57.73966104400207,11.823446428391604,56.56146583924641,43.68226991402093,76.52994734975353
test,molecular_function,Hybrid,seq_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.23204806449985718,0.011885030868032387,0.2383542471857707,0.2187842945847022,0.2432602011735186
test,molecular_function,Hybrid,seq_only,homology,no_hit,Macro_AUROC,612,ok,5,0.694597261742659,0.021535569699664428,0.7009808747857563,0.661801460250654,0.7142681827967496
test,molecular_function,Hybrid,seq_only,homology,no_hit,Macro_Fmax,612,ok,5,0.31503461593799853,0.012704170543601092,0.3181341526370266,0.2964292692916721,0.3272816243686021
test,molecular_function,Hybrid,seq_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.15219857200519527,0.04494398549981495,0.1505592584674238,0.1027211384059248,0.2203314840279162
test,molecular_function,Hybrid,seq_only,homology,no_hit,Micro_AUROC,612,ok,5,0.7640600451607057,0.022188378308798218,0.7609184404671564,0.7356777551151117,0.7938572554969131
test,molecular_function,Hybrid,seq_only,homology,no_hit,Micro_Fmax,612,ok,5,0.2503447897092753,0.045614084373436205,0.2630966239324666,0.1924666430056713,0.3108221476039052
test,molecular_function,Hybrid,seq_only,homology,no_hit,Smin,612,ok,5,16.30792500158359,0.4574672537377212,16.27654873272534,15.664983443554672,16.923254124834727
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Macro_AUPRC,41,ok,5,0.5248480844145708,0.041760405705044024,0.499753588300864,0.4911980461906575,0.5786826716038601
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Macro_AUROC,41,ok,5,0.6391371992357214,0.09798563051341191,0.6016077518540573,0.5427671215848555,0.7725449154020583
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Macro_Fmax,41,ok,5,0.7047842657968151,0.0551092400775676,0.7182972664146186,0.6241310160040434,0.7742298464991204
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Micro_AUPRC,41,ok,5,0.028702129233752083,0.013043166962926738,0.0333132100341502,0.011625509145071,0.0425078706216169
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Micro_AUROC,41,ok,5,0.7369713702985005,0.03531075632977497,0.7375599580117015,0.6932663047483119,0.7804650628628855
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Micro_Fmax,41,ok,5,0.1300589661605596,0.03671197636482216,0.136919315357945,0.0767946577265905,0.1652323579663326
test,molecular_function,Hybrid,seq_only,ic,2-4_bits,Smin,41,ok,5,7.558735753417407,0.3522806125243122,7.405719525864062,7.396688507824409,8.188862699710096
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Macro_AUPRC,43,ok,5,0.32084338627356707,0.024560343509220088,0.3136514826362754,0.3017414612943022,0.3611564348078802
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Macro_AUROC,43,ok,5,0.5744393402250385,0.03693709057388038,0.5649814721290998,0.5395447889679769,0.6305784233225424
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Macro_Fmax,43,ok,5,0.5187048129596084,0.02592153211037239,0.5285575143178425,0.4872425121369862,0.5506265112703869
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Micro_AUPRC,43,ok,5,0.0576560250132385,0.021024823475937256,0.045828592338628,0.0394136564031819,0.0900282322312362
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Micro_AUROC,43,ok,5,0.5819097229474163,0.029487950123886206,0.5793981879510369,0.5496203924983923,0.6176990203514329
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Micro_Fmax,43,ok,5,0.13367487818034846,0.02097570451308252,0.1243243242776902,0.1133603238368003,0.1642512076802574
test,molecular_function,Hybrid,seq_only,ic,4-6_bits,Smin,43,ok,5,13.056183630922556,0.1055316180619889,13.045927702933076,12.91101567517385,13.164568313036389
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Macro_AUPRC,100,ok,5,0.3528954502688654,0.03834189916299288,0.3356571396122431,0.3264704451649102,0.4198687785434321
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Macro_AUROC,100,ok,5,0.38296277997364947,0.2037336631825369,0.3145009881422925,0.1611001317523056,0.6593379446640315
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Macro_Fmax,100,ok,5,0.46920342649646357,0.06841742325705487,0.4357359112028596,0.4156840044425048,0.5821270979069428
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Micro_AUPRC,100,ok,5,0.23022028579961198,0.10887976308938176,0.2080828233351402,0.0979433327608359,0.381124776205965
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Micro_AUROC,100,ok,5,0.8277302697961175,0.005791000443527272,0.82675462676319,0.8226189553905181,0.8371666792142093
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Micro_Fmax,100,ok,5,0.3896954139811138,0.0990113962928013,0.3838383837986126,0.2370572206640631,0.4806722688591799
test,molecular_function,Hybrid,seq_only,ic,<2_bits,Smin,100,ok,5,3.362827524449518,1.4975287778982838,3.17333369215037,1.8319616113541488,5.830900871445193
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Macro_AUPRC,351,ok,5,0.3668577120678923,0.010138440773370436,0.3736157463484496,0.355587408812218,0.3746851276742319
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Macro_AUROC,351,ok,5,0.7049973384694669,0.026305390923985476,0.7057799508686857,0.6714123751852972,0.7384434682422204
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Macro_Fmax,351,ok,5,0.44888967796273177,0.01485465296246889,0.4515122645184426,0.4308801070221491,0.4662950184962904
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Micro_AUPRC,351,ok,5,0.3868075937304477,0.021811977389348213,0.3898707459259797,0.3616933963781645,0.4130274829297169
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Micro_AUROC,351,ok,5,0.8250859763103129,0.01749686782166024,0.8260605285092236,0.8021030048367052,0.8492777326550014
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Micro_Fmax,351,ok,5,0.4988848408329324,0.03948274723753658,0.4988182329270927,0.4463087247860596,0.5458937197575288
test,molecular_function,Hybrid,seq_only,ic,>=6_bits,Smin,351,ok,5,34.38447739795011,2.2778574556281037,33.68977866655626,32.159998803576784,37.231650044864885
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Macro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Macro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Macro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Micro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Micro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Micro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,seq_only,ic,no_positive_terms,Smin,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,struct_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.659195837827036,0.020593112419214143,0.6553018523086986,0.6324519091069805,0.6821050105339298
test,molecular_function,Hybrid,struct_only,homology,30-40%,Macro_AUROC,80,ok,5,0.7234406010859997,0.044417135944983595,0.7207192566806296,0.6698974007499184,0.7933571293522594
test,molecular_function,Hybrid,struct_only,homology,30-40%,Macro_Fmax,80,ok,5,0.7099651221296162,0.02847731903316685,0.723970121451248,0.6626765457355309,0.7312038541609347
test,molecular_function,Hybrid,struct_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.12154589391671937,0.12979129712514859,0.0658954020127096,0.0238639231408448,0.337034267687335
test,molecular_function,Hybrid,struct_only,homology,30-40%,Micro_AUROC,80,ok,5,0.6161533374235499,0.14475230297017713,0.5856918561790913,0.4722324064384302,0.8147469615478178
test,molecular_function,Hybrid,struct_only,homology,30-40%,Micro_Fmax,80,ok,5,0.06651666741175419,0.030130623767580376,0.0498008657911836,0.0438949696438501,0.112403316439238
test,molecular_function,Hybrid,struct_only,homology,30-40%,Smin,80,ok,5,1560.2886406995744,1084.1118764074358,1426.184840214844,339.2046818275529,3136.3477697359885
test,molecular_function,Hybrid,struct_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.9238888888888889,0.05857588462208034,0.9666666666666668,0.8597222222222222,0.9666666666666668
test,molecular_function,Hybrid,struct_only,homology,40-60%,Macro_AUROC,5,low support,3,0.5,0.0,0.5,0.5,0.5
test,molecular_function,Hybrid,struct_only,homology,40-60%,Macro_Fmax,5,low support,5,0.9629629629131689,0.0,0.9629629629131689,0.9629629629131689,0.9629629629131689
test,molecular_function,Hybrid,struct_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.14188141455587486,0.1363334817202567,0.1811379753715872,0.0066298087638474,0.3289805725630585
test,molecular_function,Hybrid,struct_only,homology,40-60%,Micro_AUROC,5,low support,5,0.6699703175208322,0.13760322843106346,0.6301127389575731,0.510763302652361,0.8820121453079898
test,molecular_function,Hybrid,struct_only,homology,40-60%,Micro_Fmax,5,low support,5,0.034149178274970715,0.01928863996654887,0.0294985250658278,0.009765624997303,0.0624999999840312
test,molecular_function,Hybrid,struct_only,homology,40-60%,Smin,5,low support,5,1586.302397678066,1093.45534502714,1498.5953385829926,336.1463216243176,3162.357151203699
test,molecular_function,Hybrid,struct_only,homology,<30%,Macro_AUPRC,26,ok,5,0.5953034464634162,0.05364846052509568,0.6143374263437794,0.5086409497593967,0.6512331838822751
test,molecular_function,Hybrid,struct_only,homology,<30%,Macro_AUROC,26,ok,5,0.598075526506899,0.0789284825831177,0.5599128540305011,0.5250544662309369,0.6971677559912854
test,molecular_function,Hybrid,struct_only,homology,<30%,Macro_Fmax,26,ok,5,0.7165954884243388,0.027349438647282072,0.7101870956026218,0.67807790251821,0.7450370758808217
test,molecular_function,Hybrid,struct_only,homology,<30%,Micro_AUPRC,26,ok,5,0.07415430636052638,0.059571339826143835,0.0734874810100209,0.014325780672286,0.1461921157642508
test,molecular_function,Hybrid,struct_only,homology,<30%,Micro_AUROC,26,ok,5,0.648929954217657,0.09958226944325242,0.6021803164482762,0.5551699966332092,0.7612907734901296
test,molecular_function,Hybrid,struct_only,homology,<30%,Micro_Fmax,26,ok,5,0.038806823411130134,0.01805059797510305,0.0434512724801795,0.018337282371546,0.0562036054956913
test,molecular_function,Hybrid,struct_only,homology,<30%,Smin,26,ok,5,1583.049754184545,1090.2584358232968,1499.2556065688634,339.89510473753944,3157.031103163368
test,molecular_function,Hybrid,struct_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.8627784440025998,0.052272643623796126,0.8951401316657369,0.7817590676108055,0.9004234941068637
test,molecular_function,Hybrid,struct_only,homology,>=60%,Macro_AUROC,31,ok,5,0.4076923076923077,0.21689460396876925,0.375,0.1038461538461538,0.6230769230769231
test,molecular_function,Hybrid,struct_only,homology,>=60%,Macro_Fmax,31,ok,5,0.9536488279024307,0.011777063525158442,0.9561403508273854,0.9415204677865138,0.9674922600120508
